CRN,DRINKING_D,COLLISION_,FATAL_OR_M,OVERTURNED,CELL_PHONE,SPEEDING,AGGRESSIVE,DRIVER1617,DRIVER65PLUS,AREAKEY,PCTBACHMOR,MEDHHINC
201106620,0,4,0,0,0,1,1,0,0,421010063003,7.90700000000,33824.00000000000
201112644,0,7,0,0,0,0,0,0,0,421010063003,7.90700000000,33824.00000000000
201200498,0,2,0,0,0,0,1,0,0,421010063003,7.90700000000,33824.00000000000
201206644,0,8,0,0,0,0,0,0,0,421010063003,7.90700000000,33824.00000000000
201207356,0,4,0,0,0,0,0,0,0,421010063003,7.90700000000,33824.00000000000
201212816,0,4,0,0,0,0,0,0,0,421010063003,7.90700000000,33824.00000000000
200802722,0,2,1,0,0,1,1,0,0,421010063004,3.03030000000,24306.00000000000
200804443,0,8,0,0,0,0,0,0,0,421010063004,3.03030000000,24306.00000000000
200805057,0,8,0,0,0,0,0,0,0,421010063004,3.03030000000,24306.00000000000
200808106,0,8,0,0,0,0,0,0,0,421010063004,3.03030000000,24306.00000000000
200809791,0,8,0,0,0,0,0,0,0,421010063004,3.03030000000,24306.00000000000
200810897,0,6,0,0,0,0,1,0,1,421010063004,3.03030000000,24306.00000000000
200813310,0,8,0,0,0,0,0,0,0,421010063004,3.03030000000,24306.00000000000
200902608,0,1,0,0,0,0,1,0,0,421010063004,3.03030000000,24306.00000000000
201002859,0,8,0,0,0,0,1,0,0,421010063004,3.03030000000,24306.00000000000
201005228,0,8,0,0,0,0,0,0,0,421010063004,3.03030000000,24306.00000000000
201006927,0,8,0,0,0,0,0,0,0,421010063004,3.03030000000,24306.00000000000
201109054,0,4,0,0,0,0,1,0,0,421010063004,3.03030000000,24306.00000000000
201200210,0,8,0,0,0,0,0,0,0,421010063004,3.03030000000,24306.00000000000
201204719,0,4,0,0,0,0,1,0,1,421010063004,3.03030000000,24306.00000000000
201204968,0,4,0,0,0,0,0,0,0,421010063004,3.03030000000,24306.00000000000
201207357,0,1,0,0,0,0,0,0,1,421010063004,3.03030000000,24306.00000000000
201210989,0,8,0,0,0,0,0,0,1,421010063004,3.03030000000,24306.00000000000
200802373,0,4,0,0,0,0,1,1,0,421010063005,10.92900000000,12266.00000000000
200804463,0,1,0,0,0,0,1,0,0,421010063005,10.92900000000,12266.00000000000
200805077,0,6,0,0,0,0,0,0,0,421010063005,10.92900000000,12266.00000000000
200805720,0,1,0,0,0,0,0,0,0,421010063005,10.92900000000,12266.00000000000
200805926,0,8,0,0,0,0,0,0,0,421010063005,10.92900000000,12266.00000000000
200807068,0,4,0,0,0,0,0,0,0,421010063005,10.92900000000,12266.00000000000
200807929,0,4,0,0,0,0,1,0,1,421010063005,10.92900000000,12266.00000000000
200808783,0,8,0,0,0,0,0,0,0,421010063005,10.92900000000,12266.00000000000
200810849,0,4,0,0,0,0,0,0,0,421010063005,10.92900000000,12266.00000000000
200901264,0,1,0,0,0,0,0,0,0,421010063005,10.92900000000,12266.00000000000
200907911,0,2,0,0,0,0,0,0,0,421010063005,10.92900000000,12266.00000000000
201000567,0,6,0,0,0,0,1,0,0,421010063005,10.92900000000,12266.00000000000
201008193,0,1,0,0,0,0,1,0,0,421010063005,10.92900000000,12266.00000000000
201008887,0,4,0,0,0,0,0,0,0,421010063005,10.92900000000,12266.00000000000
201102797,0,1,0,0,0,0,1,0,1,421010063005,10.92900000000,12266.00000000000
201105354,0,5,0,0,0,0,0,0,1,421010063005,10.92900000000,12266.00000000000
201105679,0,8,0,0,0,0,0,0,0,421010063005,10.92900000000,12266.00000000000
201105698,0,5,0,0,0,0,1,0,0,421010063005,10.92900000000,12266.00000000000
201109054,0,2,0,0,0,0,0,0,0,421010063005,10.92900000000,12266.00000000000
201110088,0,4,0,0,0,0,1,0,0,421010063005,10.92900000000,12266.00000000000
201113294,0,4,0,0,0,0,1,0,0,421010063005,10.92900000000,12266.00000000000
201200190,0,7,0,0,0,0,0,0,0,421010063005,10.92900000000,12266.00000000000
201200201,0,7,0,0,0,0,0,0,0,421010063005,10.92900000000,12266.00000000000
201202038,0,1,0,0,0,0,1,0,0,421010063005,10.92900000000,12266.00000000000
201204971,0,4,0,0,0,0,1,0,0,421010063005,10.92900000000,12266.00000000000
201206398,0,4,0,0,0,0,1,0,0,421010063005,10.92900000000,12266.00000000000
201207358,0,7,0,0,0,0,0,0,0,421010063005,10.92900000000,12266.00000000000
201207359,0,4,0,0,0,0,1,0,0,421010063005,10.92900000000,12266.00000000000
201209556,0,7,0,0,0,0,0,0,0,421010063005,10.92900000000,12266.00000000000
200805722,0,5,0,0,0,0,0,0,0,421010063006,5.13700000000,19118.00000000000
200807918,0,8,0,0,0,0,0,0,0,421010063006,5.13700000000,19118.00000000000
200808260,0,1,0,0,0,0,0,0,0,421010063006,5.13700000000,19118.00000000000
200809801,0,4,0,0,0,0,0,0,0,421010063006,5.13700000000,19118.00000000000
200809823,0,4,0,0,0,0,1,0,0,421010063006,5.13700000000,19118.00000000000
200812107,0,4,0,0,0,0,0,0,0,421010063006,5.13700000000,19118.00000000000
200900105,0,1,0,0,0,0,1,0,0,421010063006,5.13700000000,19118.00000000000
200901508,0,4,0,0,0,0,0,0,0,421010063006,5.13700000000,19118.00000000000
200902696,0,6,0,0,0,0,1,1,0,421010063006,5.13700000000,19118.00000000000
200902668,0,8,0,0,0,0,0,0,0,421010063006,5.13700000000,19118.00000000000
200902691,0,8,0,0,0,0,1,0,0,421010063006,5.13700000000,19118.00000000000
200903734,0,5,0,0,0,0,0,0,0,421010063006,5.13700000000,19118.00000000000
200904430,1,1,0,0,0,0,1,0,0,421010063006,5.13700000000,19118.00000000000
200904440,0,7,0,0,0,0,0,0,0,421010063006,5.13700000000,19118.00000000000
200904486,0,8,0,0,0,0,0,0,0,421010063006,5.13700000000,19118.00000000000
200904898,0,8,0,0,0,0,0,0,0,421010063006,5.13700000000,19118.00000000000
200904986,0,4,0,0,0,0,1,0,0,421010063006,5.13700000000,19118.00000000000
200906711,0,4,1,0,0,0,1,0,0,421010063006,5.13700000000,19118.00000000000
200906712,1,1,0,0,0,0,0,0,0,421010063006,5.13700000000,19118.00000000000
200906761,0,2,0,0,0,0,1,0,0,421010063006,5.13700000000,19118.00000000000
200907456,0,1,0,0,0,0,0,0,0,421010063006,5.13700000000,19118.00000000000
200907886,0,1,0,0,0,0,1,0,0,421010063006,5.13700000000,19118.00000000000
200910064,0,4,0,1,0,0,0,0,0,421010063006,5.13700000000,19118.00000000000
201000616,0,6,0,0,0,0,1,0,1,421010063006,5.13700000000,19118.00000000000
201001704,0,8,0,0,0,0,0,0,0,421010063006,5.13700000000,19118.00000000000
201005895,1,1,0,0,0,0,1,0,0,421010063006,5.13700000000,19118.00000000000
201008180,0,3,0,0,0,0,1,0,0,421010063006,5.13700000000,19118.00000000000
201008192,0,1,0,0,0,0,1,0,0,421010063006,5.13700000000,19118.00000000000
201008416,0,8,0,0,0,0,1,0,0,421010063006,5.13700000000,19118.00000000000
201009966,0,4,0,0,0,0,1,0,1,421010063006,5.13700000000,19118.00000000000
201009981,0,4,0,0,0,0,0,0,0,421010063006,5.13700000000,19118.00000000000
201009983,0,4,0,0,0,0,1,0,0,421010063006,5.13700000000,19118.00000000000
201010110,0,8,0,0,0,0,0,0,0,421010063006,5.13700000000,19118.00000000000
201010252,0,7,0,0,0,0,0,0,0,421010063006,5.13700000000,19118.00000000000
201012857,0,1,0,0,0,0,1,0,0,421010063006,5.13700000000,19118.00000000000
201101602,0,1,0,1,0,0,0,0,0,421010063006,5.13700000000,19118.00000000000
201101580,0,4,0,0,0,0,0,0,0,421010063006,5.13700000000,19118.00000000000
201103348,0,4,0,0,0,0,0,0,0,421010063006,5.13700000000,19118.00000000000
201104452,0,4,0,0,0,0,1,0,0,421010063006,5.13700000000,19118.00000000000
201105354,0,7,0,0,0,0,0,0,0,421010063006,5.13700000000,19118.00000000000
201105358,1,4,0,0,0,0,0,0,0,421010063006,5.13700000000,19118.00000000000
201105681,0,2,0,0,0,0,0,0,0,421010063006,5.13700000000,19118.00000000000
201107574,0,5,0,0,0,0,1,0,0,421010063006,5.13700000000,19118.00000000000
201109296,0,4,0,0,0,0,1,0,0,421010063006,5.13700000000,19118.00000000000
201110085,0,4,0,0,0,0,1,0,0,421010063006,5.13700000000,19118.00000000000
201110162,0,4,0,0,0,0,0,0,0,421010063006,5.13700000000,19118.00000000000
201111549,0,4,0,0,0,0,1,0,0,421010063006,5.13700000000,19118.00000000000
201200209,0,1,0,0,0,0,0,0,0,421010063006,5.13700000000,19118.00000000000
201200210,0,4,0,0,0,0,0,0,0,421010063006,5.13700000000,19118.00000000000
201200477,0,4,0,0,0,0,1,0,0,421010063006,5.13700000000,19118.00000000000
201201001,0,1,0,0,0,0,0,0,0,421010063006,5.13700000000,19118.00000000000
201202776,0,4,0,0,0,0,0,0,0,421010063006,5.13700000000,19118.00000000000
201204257,0,1,0,0,0,0,0,0,0,421010063006,5.13700000000,19118.00000000000
201204719,0,8,0,0,0,0,1,0,0,421010063006,5.13700000000,19118.00000000000
201205656,0,4,0,0,0,0,1,0,0,421010063006,5.13700000000,19118.00000000000
201206387,0,8,0,0,0,0,0,0,0,421010063006,5.13700000000,19118.00000000000
201206389,0,4,0,0,0,0,1,0,0,421010063006,5.13700000000,19118.00000000000
201206398,0,7,0,0,0,0,0,0,0,421010063006,5.13700000000,19118.00000000000
201208330,0,4,0,0,0,0,0,0,0,421010063006,5.13700000000,19118.00000000000
201209560,0,2,0,0,0,0,0,0,0,421010063006,5.13700000000,19118.00000000000
201209560,0,6,0,0,0,0,1,0,0,421010063006,5.13700000000,19118.00000000000
201210396,0,1,0,0,0,0,0,0,0,421010063006,5.13700000000,19118.00000000000
201211534,0,1,0,0,0,0,1,0,0,421010063006,5.13700000000,19118.00000000000
201300373,0,2,0,0,0,1,1,0,0,421010063006,5.13700000000,19118.00000000000
200804130,0,4,0,0,0,0,0,0,0,421010064001,14.05230000000,29219.00000000000
200804236,1,1,0,0,0,0,0,0,0,421010064001,14.05230000000,29219.00000000000
200807590,0,4,0,0,0,0,1,0,0,421010064001,14.05230000000,29219.00000000000
200808794,0,6,0,0,0,0,0,0,0,421010064001,14.05230000000,29219.00000000000
200809922,0,4,0,0,0,0,0,0,0,421010064001,14.05230000000,29219.00000000000
200813331,0,8,0,0,0,0,0,0,0,421010064001,14.05230000000,29219.00000000000
200905651,0,4,0,0,0,0,0,0,0,421010064001,14.05230000000,29219.00000000000
200907910,0,4,0,0,0,0,1,0,0,421010064001,14.05230000000,29219.00000000000
200912485,0,5,0,0,0,0,1,0,0,421010064001,14.05230000000,29219.00000000000
200912532,0,1,0,0,0,1,1,0,0,421010064001,14.05230000000,29219.00000000000
201005892,0,8,0,0,0,0,0,0,0,421010064001,14.05230000000,29219.00000000000
201005959,0,4,0,0,0,0,0,0,0,421010064001,14.05230000000,29219.00000000000
201006233,0,4,0,0,0,0,0,0,0,421010064001,14.05230000000,29219.00000000000
201008193,0,5,0,0,0,0,0,0,0,421010064001,14.05230000000,29219.00000000000
201009423,0,4,0,0,0,0,1,0,0,421010064001,14.05230000000,29219.00000000000
201010263,0,2,0,0,0,0,0,0,0,421010064001,14.05230000000,29219.00000000000
201011360,0,8,0,0,0,0,0,0,0,421010064001,14.05230000000,29219.00000000000
201011631,0,4,0,0,0,0,1,0,0,421010064001,14.05230000000,29219.00000000000
201102917,0,4,0,0,0,0,0,0,0,421010064001,14.05230000000,29219.00000000000
201104701,0,8,0,0,0,0,0,0,0,421010064001,14.05230000000,29219.00000000000
201105414,0,8,0,0,0,0,0,0,0,421010064001,14.05230000000,29219.00000000000
201110066,0,5,0,0,0,0,0,0,0,421010064001,14.05230000000,29219.00000000000
201111215,0,8,0,0,0,0,0,0,0,421010064001,14.05230000000,29219.00000000000
201113288,0,4,0,0,0,0,1,0,0,421010064001,14.05230000000,29219.00000000000
201113466,0,8,0,0,0,0,1,0,0,421010064001,14.05230000000,29219.00000000000
201206646,0,7,0,0,0,0,1,0,0,421010064001,14.05230000000,29219.00000000000
201210970,0,1,0,0,0,0,0,0,0,421010064001,14.05230000000,29219.00000000000
201301210,0,1,0,0,0,0,0,0,0,421010064001,14.05230000000,29219.00000000000
200807371,0,4,0,0,0,0,0,0,0,421010064002,10.23100000000,32708.00000000000
200811948,0,4,0,0,0,0,1,0,0,421010064002,10.23100000000,32708.00000000000
200903747,0,1,0,0,0,0,0,0,0,421010064002,10.23100000000,32708.00000000000
200904487,0,4,1,0,0,1,1,0,0,421010064002,10.23100000000,32708.00000000000
200910588,0,8,0,0,0,0,0,0,0,421010064002,10.23100000000,32708.00000000000
201006706,0,4,0,0,0,0,1,0,1,421010064002,10.23100000000,32708.00000000000
201011799,0,1,0,0,0,0,0,0,0,421010064002,10.23100000000,32708.00000000000
201104444,0,4,0,0,0,0,1,0,0,421010064002,10.23100000000,32708.00000000000
201110890,0,2,0,0,0,0,0,0,0,421010064002,10.23100000000,32708.00000000000
201204815,0,4,0,0,0,0,1,0,0,421010064002,10.23100000000,32708.00000000000
201206658,0,2,0,0,0,0,0,0,0,421010064002,10.23100000000,32708.00000000000
201210417,0,8,0,0,0,0,0,0,0,421010064002,10.23100000000,32708.00000000000
201212238,0,4,0,0,0,0,0,0,0,421010064002,10.23100000000,32708.00000000000
200805325,0,5,0,0,0,0,0,0,0,421010064003,4.02010000000,15568.00000000000
200900213,0,2,1,0,0,0,0,0,0,421010064003,4.02010000000,15568.00000000000
200903079,0,4,0,0,0,0,0,0,0,421010064003,4.02010000000,15568.00000000000
200904889,0,4,0,1,0,0,0,0,0,421010064003,4.02010000000,15568.00000000000
200906379,0,5,0,0,0,0,0,0,0,421010064003,4.02010000000,15568.00000000000
201009418,0,4,0,0,0,0,1,0,0,421010064003,4.02010000000,15568.00000000000
201100830,1,1,0,0,0,0,0,0,0,421010064003,4.02010000000,15568.00000000000
201105414,0,4,0,0,0,0,0,0,0,421010064003,4.02010000000,15568.00000000000
201206644,0,4,0,0,0,0,1,0,0,421010064003,4.02010000000,15568.00000000000
201211722,0,1,0,0,0,0,0,0,0,421010064003,4.02010000000,15568.00000000000
200808261,0,2,0,0,0,0,0,0,0,421010064004,5.20000000000,24722.00000000000
200810860,0,7,1,0,0,1,1,0,0,421010064004,5.20000000000,24722.00000000000
200902484,0,2,0,0,0,0,0,0,0,421010064004,5.20000000000,24722.00000000000
200905648,0,4,0,0,0,0,1,0,0,421010064004,5.20000000000,24722.00000000000
200911122,0,4,0,0,0,0,1,0,0,421010064004,5.20000000000,24722.00000000000
201000751,0,7,1,1,0,0,0,0,0,421010064004,5.20000000000,24722.00000000000
201007457,1,7,0,0,0,0,0,0,0,421010064004,5.20000000000,24722.00000000000
201009428,0,4,0,0,0,0,1,0,1,421010064004,5.20000000000,24722.00000000000
201011789,0,7,0,0,0,0,0,0,0,421010064004,5.20000000000,24722.00000000000
201102573,0,7,1,0,0,0,0,0,1,421010064004,5.20000000000,24722.00000000000
201102941,0,2,0,0,0,0,0,0,0,421010064004,5.20000000000,24722.00000000000
201104792,0,7,0,0,0,0,1,0,0,421010064004,5.20000000000,24722.00000000000
201108265,0,4,0,0,0,0,0,0,0,421010064004,5.20000000000,24722.00000000000
201204257,0,1,0,0,0,0,1,0,0,421010064004,5.20000000000,24722.00000000000
201207815,0,7,0,0,0,0,1,0,0,421010064004,5.20000000000,24722.00000000000
201210410,0,4,0,0,0,0,1,0,0,421010064004,5.20000000000,24722.00000000000
200804985,0,6,0,0,0,0,1,0,0,421010064005,4.90200000000,24306.00000000000
200805077,1,7,0,0,0,0,0,0,0,421010064005,4.90200000000,24306.00000000000
200805799,0,1,0,0,0,0,0,0,0,421010064005,4.90200000000,24306.00000000000
200807210,0,8,0,0,0,0,1,0,0,421010064005,4.90200000000,24306.00000000000
200808827,0,6,0,0,0,0,0,0,0,421010064005,4.90200000000,24306.00000000000
200809806,0,7,0,0,0,0,0,0,0,421010064005,4.90200000000,24306.00000000000
200809822,0,1,0,0,0,0,1,0,0,421010064005,4.90200000000,24306.00000000000
200810096,0,2,0,0,0,0,0,0,0,421010064005,4.90200000000,24306.00000000000
200812081,0,1,0,0,0,0,0,0,1,421010064005,4.90200000000,24306.00000000000
200900104,0,1,0,0,0,0,1,0,1,421010064005,4.90200000000,24306.00000000000
200901341,0,7,0,0,0,0,0,0,0,421010064005,4.90200000000,24306.00000000000
200901341,0,2,0,0,0,0,0,0,0,421010064005,4.90200000000,24306.00000000000
200901360,0,4,0,0,0,0,0,0,0,421010064005,4.90200000000,24306.00000000000
200901374,0,7,0,0,0,0,0,0,0,421010064005,4.90200000000,24306.00000000000
200901386,0,4,0,0,0,0,1,0,1,421010064005,4.90200000000,24306.00000000000
200902468,0,6,0,0,0,0,0,0,0,421010064005,4.90200000000,24306.00000000000
200903083,0,4,0,0,0,0,1,0,0,421010064005,4.90200000000,24306.00000000000
200903737,0,4,0,0,0,0,1,0,0,421010064005,4.90200000000,24306.00000000000
200905451,0,4,0,0,0,0,1,0,0,421010064005,4.90200000000,24306.00000000000
200906394,0,4,0,0,0,0,0,0,1,421010064005,4.90200000000,24306.00000000000
200906539,0,4,0,0,0,0,0,0,0,421010064005,4.90200000000,24306.00000000000
200906713,0,1,0,0,0,0,1,0,0,421010064005,4.90200000000,24306.00000000000
200907900,0,4,0,0,0,0,1,0,0,421010064005,4.90200000000,24306.00000000000
200907913,0,5,0,0,0,0,1,0,0,421010064005,4.90200000000,24306.00000000000
200907913,0,1,0,0,0,0,1,0,0,421010064005,4.90200000000,24306.00000000000
200907918,0,8,0,0,0,0,0,0,0,421010064005,4.90200000000,24306.00000000000
200907952,0,7,0,0,0,0,0,0,0,421010064005,4.90200000000,24306.00000000000
200908365,0,2,0,0,0,0,0,0,0,421010064005,4.90200000000,24306.00000000000
200908628,0,0,0,0,0,0,0,0,0,421010064005,4.90200000000,24306.00000000000
200908628,0,1,0,0,0,0,1,0,0,421010064005,4.90200000000,24306.00000000000
200909760,0,3,0,0,0,0,0,0,0,421010064005,4.90200000000,24306.00000000000
200911894,0,7,0,0,0,0,1,0,0,421010064005,4.90200000000,24306.00000000000
200911898,0,7,0,0,0,0,0,0,0,421010064005,4.90200000000,24306.00000000000
200912507,0,4,0,0,0,0,0,0,0,421010064005,4.90200000000,24306.00000000000
200912523,0,9,0,0,0,0,0,0,0,421010064005,4.90200000000,24306.00000000000
200912525,0,1,0,0,0,0,0,0,0,421010064005,4.90200000000,24306.00000000000
201001121,1,7,0,0,0,0,0,0,0,421010064005,4.90200000000,24306.00000000000
201001719,0,1,0,0,0,0,1,0,0,421010064005,4.90200000000,24306.00000000000
201002164,0,7,0,0,0,0,0,0,0,421010064005,4.90200000000,24306.00000000000
201002789,0,4,0,0,0,0,0,0,1,421010064005,4.90200000000,24306.00000000000
201003925,0,5,0,0,0,0,1,0,0,421010064005,4.90200000000,24306.00000000000
201006029,0,7,1,0,0,0,0,0,0,421010064005,4.90200000000,24306.00000000000
201006960,0,1,0,0,0,0,0,0,0,421010064005,4.90200000000,24306.00000000000
201007073,0,7,0,0,0,0,1,0,0,421010064005,4.90200000000,24306.00000000000
201008212,0,6,0,1,0,0,0,0,1,421010064005,4.90200000000,24306.00000000000
201009416,0,7,0,1,0,0,0,0,0,421010064005,4.90200000000,24306.00000000000
201010498,0,4,0,0,0,0,0,0,1,421010064005,4.90200000000,24306.00000000000
201011144,1,7,0,0,0,1,1,0,0,421010064005,4.90200000000,24306.00000000000
201011785,1,7,0,0,0,0,0,0,0,421010064005,4.90200000000,24306.00000000000
201012262,1,2,0,0,0,0,0,0,0,421010064005,4.90200000000,24306.00000000000
201100093,0,1,0,0,0,0,1,0,0,421010064005,4.90200000000,24306.00000000000
201102796,0,1,0,0,0,0,1,0,0,421010064005,4.90200000000,24306.00000000000
201102899,0,1,0,0,0,0,1,0,0,421010064005,4.90200000000,24306.00000000000
201105681,0,4,0,0,0,0,1,0,0,421010064005,4.90200000000,24306.00000000000
201105698,0,6,0,0,0,1,1,0,0,421010064005,4.90200000000,24306.00000000000
201105698,0,1,0,0,0,1,1,0,0,421010064005,4.90200000000,24306.00000000000
201105699,0,4,0,0,0,0,1,0,0,421010064005,4.90200000000,24306.00000000000
201106416,0,1,0,0,0,0,1,0,0,421010064005,4.90200000000,24306.00000000000
201107574,0,5,0,0,0,0,0,0,0,421010064005,4.90200000000,24306.00000000000
201108804,0,6,0,0,0,0,0,0,0,421010064005,4.90200000000,24306.00000000000
201111423,0,2,0,0,0,0,0,0,0,421010064005,4.90200000000,24306.00000000000
201202055,0,3,0,0,0,0,0,0,0,421010064005,4.90200000000,24306.00000000000
201203982,0,4,0,0,0,0,0,0,0,421010064005,4.90200000000,24306.00000000000
201206658,0,7,0,1,0,1,1,0,0,421010064005,4.90200000000,24306.00000000000
201209545,0,9,0,0,0,0,0,0,0,421010064005,4.90200000000,24306.00000000000
201212235,0,7,0,0,0,0,0,0,0,421010064005,4.90200000000,24306.00000000000
201212830,0,1,0,0,0,0,0,0,0,421010064005,4.90200000000,24306.00000000000
201300677,0,1,0,0,0,0,1,0,0,421010064005,4.90200000000,24306.00000000000
200906945,0,4,0,0,0,0,0,0,0,421010064006,11.59200000000,30378.00000000000
200907450,0,1,0,0,0,0,1,0,0,421010064006,11.59200000000,30378.00000000000
200912515,0,8,0,0,0,0,0,0,0,421010064006,11.59200000000,30378.00000000000
201002170,0,4,0,0,0,0,1,0,0,421010064006,11.59200000000,30378.00000000000
201003861,0,8,0,0,0,0,1,0,0,421010064006,11.59200000000,30378.00000000000
201103140,0,4,0,0,0,0,1,0,0,421010064006,11.59200000000,30378.00000000000
201105681,0,6,0,0,0,0,1,0,0,421010064006,11.59200000000,30378.00000000000
201106186,0,8,0,0,0,0,0,0,0,421010064006,11.59200000000,30378.00000000000
201111231,0,4,0,0,0,0,1,0,0,421010064006,11.59200000000,30378.00000000000
201204826,0,8,0,0,0,0,0,0,1,421010064006,11.59200000000,30378.00000000000
201208328,0,4,0,0,0,1,1,0,0,421010064006,11.59200000000,30378.00000000000
201212824,0,4,0,0,0,0,0,0,0,421010064006,11.59200000000,30378.00000000000
200804986,0,4,0,0,0,0,0,0,0,421010065001,4.25530000000,31750.00000000000
200805061,0,8,0,0,0,0,1,0,0,421010065001,4.25530000000,31750.00000000000
200805174,0,8,0,0,0,0,0,0,0,421010065001,4.25530000000,31750.00000000000
200806218,0,4,0,0,0,0,0,0,0,421010065001,4.25530000000,31750.00000000000
200807210,0,8,0,0,0,0,0,0,0,421010065001,4.25530000000,31750.00000000000
200807906,0,1,0,0,0,0,0,0,0,421010065001,4.25530000000,31750.00000000000
200901351,0,4,0,0,0,0,0,0,0,421010065001,4.25530000000,31750.00000000000
200901359,0,4,0,0,0,0,1,0,0,421010065001,4.25530000000,31750.00000000000
200903747,0,4,0,0,0,0,0,0,0,421010065001,4.25530000000,31750.00000000000
200904446,0,4,0,0,0,0,0,0,0,421010065001,4.25530000000,31750.00000000000
200905635,0,1,0,0,0,0,1,0,0,421010065001,4.25530000000,31750.00000000000
200906761,0,4,0,0,0,0,0,0,0,421010065001,4.25530000000,31750.00000000000
200910060,0,1,0,0,0,0,1,0,0,421010065001,4.25530000000,31750.00000000000
201001704,0,8,0,0,0,0,0,0,0,421010065001,4.25530000000,31750.00000000000
201002169,0,1,0,0,0,0,1,0,0,421010065001,4.25530000000,31750.00000000000
201007451,0,5,0,0,0,0,0,0,0,421010065001,4.25530000000,31750.00000000000
201008884,0,5,0,0,0,0,0,0,0,421010065001,4.25530000000,31750.00000000000
201009649,0,8,0,0,0,0,0,0,0,421010065001,4.25530000000,31750.00000000000
201101061,0,4,0,0,0,0,0,0,1,421010065001,4.25530000000,31750.00000000000
201103789,1,5,0,0,0,0,0,0,0,421010065001,4.25530000000,31750.00000000000
201105353,0,1,1,0,0,0,0,0,0,421010065001,4.25530000000,31750.00000000000
201106626,0,4,0,0,0,0,1,0,0,421010065001,4.25530000000,31750.00000000000
201111209,0,5,0,0,0,0,0,0,0,421010065001,4.25530000000,31750.00000000000
201204255,0,4,0,0,0,0,1,0,0,421010065001,4.25530000000,31750.00000000000
200807923,0,4,0,0,0,0,1,0,0,421010065002,6.08470000000,16688.00000000000
200808266,0,1,0,0,0,0,1,0,0,421010065002,6.08470000000,16688.00000000000
200809492,0,2,0,0,0,0,1,0,0,421010065002,6.08470000000,16688.00000000000
200809821,0,4,0,0,0,0,0,0,0,421010065002,6.08470000000,16688.00000000000
200901350,0,7,0,0,0,0,1,0,0,421010065002,6.08470000000,16688.00000000000
200904963,0,4,0,0,0,0,0,0,0,421010065002,6.08470000000,16688.00000000000
200907922,0,2,0,0,0,0,0,0,0,421010065002,6.08470000000,16688.00000000000
200912084,0,2,0,0,0,0,0,0,0,421010065002,6.08470000000,16688.00000000000
201004472,0,4,0,0,0,1,1,0,1,421010065002,6.08470000000,16688.00000000000
201005244,0,1,0,0,0,0,1,0,0,421010065002,6.08470000000,16688.00000000000
201006198,0,6,0,0,0,0,1,0,0,421010065002,6.08470000000,16688.00000000000
201007461,0,2,0,0,0,0,0,0,0,421010065002,6.08470000000,16688.00000000000
201012262,1,7,0,0,0,0,0,0,0,421010065002,6.08470000000,16688.00000000000
201102572,0,8,0,0,0,0,0,0,0,421010065002,6.08470000000,16688.00000000000
201104453,0,4,0,0,0,1,1,0,0,421010065002,6.08470000000,16688.00000000000
201105354,0,2,0,0,1,0,0,0,0,421010065002,6.08470000000,16688.00000000000
201106415,0,4,0,0,0,0,1,0,0,421010065002,6.08470000000,16688.00000000000
201106847,0,8,0,0,0,0,0,0,0,421010065002,6.08470000000,16688.00000000000
201108265,0,2,0,0,0,0,0,0,0,421010065002,6.08470000000,16688.00000000000
201108269,0,2,0,0,0,0,0,0,0,421010065002,6.08470000000,16688.00000000000
201113422,1,2,0,0,0,0,0,0,1,421010065002,6.08470000000,16688.00000000000
201200252,0,8,0,0,0,0,1,0,0,421010065002,6.08470000000,16688.00000000000
201200498,0,4,0,0,0,0,1,0,0,421010065002,6.08470000000,16688.00000000000
201209901,0,5,0,1,0,0,0,0,0,421010065002,6.08470000000,16688.00000000000
201210980,0,6,0,0,0,0,0,0,0,421010065002,6.08470000000,16688.00000000000
201300668,0,1,0,0,0,0,0,0,0,421010065002,6.08470000000,16688.00000000000
200808824,0,1,0,0,0,0,0,0,0,421010065003,11.70020000000,24609.00000000000
200809866,0,4,0,0,0,0,1,0,0,421010065003,11.70020000000,24609.00000000000
200812091,0,8,0,0,0,0,0,0,0,421010065003,11.70020000000,24609.00000000000
200904963,0,8,0,0,0,0,0,0,0,421010065003,11.70020000000,24609.00000000000
200906713,0,7,0,0,0,1,1,0,0,421010065003,11.70020000000,24609.00000000000
200908371,1,5,0,0,0,0,0,0,0,421010065003,11.70020000000,24609.00000000000
200909716,0,4,0,0,0,1,1,0,0,421010065003,11.70020000000,24609.00000000000
201105681,0,8,0,0,0,0,0,0,0,421010065003,11.70020000000,24609.00000000000
201207846,0,8,0,0,0,0,0,0,0,421010065003,11.70020000000,24609.00000000000
201210395,0,2,0,0,0,0,0,0,0,421010065003,11.70020000000,24609.00000000000
201212820,0,2,0,0,0,0,0,0,0,421010065003,11.70020000000,24609.00000000000
200811889,0,8,0,0,0,0,0,1,0,421010065004,5.91840000000,29659.00000000000
200902591,0,6,0,0,0,0,0,0,0,421010065004,5.91840000000,29659.00000000000
200904485,1,6,0,0,0,0,1,0,0,421010065004,5.91840000000,29659.00000000000
200908374,0,8,0,0,0,0,0,0,0,421010065004,5.91840000000,29659.00000000000
201007588,1,6,0,0,0,0,0,0,0,421010065004,5.91840000000,29659.00000000000
201010306,0,1,0,0,0,0,0,0,0,421010065004,5.91840000000,29659.00000000000
